trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,1.51e-07,0.2,0.3,-6.16e-07,0.4,0.5,1.82e-06,0.6,0.7,-2.59e-06,0.8,0.9,3.19e-06,initdum_1.0
-0.0266505,0.135145,0.529187,0.0036653,0.00311465,0.000182069,-0.0023925,0.0554671,0.017506,-0.00118565,0.00034782,-0.000375431,0.00071024915,0.018264171,0.28003888,1.3434424e-05,9.7010446e-06,3.3149121e-08,5.7240563e-06,0.0030765992,0.00030646004,1.4057659e-06,1.2097875e-07,1.4094844e-07,0.14074,0.039417845,-0.23566537,0.045390663,0.04604547,115.55151,7.6903848,8.0267167,20.567333,-15.006936,-15.986889,22.955556,20.905128,22.771621,-2.5670477,-21.960542,-24.455368,-2.4261506,20.722606,23.756792,0
-0.0203971,0.0928126,0.519885,0.00360322,0.00286465,0.00043038,0.0062534,-0.0423324,-0.009302,-6.208e-05,-0.00025,0.000248311,0.00041604169,0.0086141787,0.27028041,1.2983194e-05,8.2062196e-06,1.8522694e-07,3.9105012e-05,0.0017920321,8.6527204e-05,3.8539264e-09,6.25e-08,6.1658353e-08,0.10100745,0.066340074,-0.12726167,-0.0032524418,0.17553368,88.191391,27.619502,35.309886,65.794931,-30.544549,-45.551485,32.298153,22.101022,43.00615,34.823442,-6.971502,-28.932044,6.1926421,-2.9535262,17.76908,0
-0.0204076,0.10782,0.475932,0.0036653,0.00294802,0.000557501,-1.05e-05,0.0150074,-0.043953,6.208e-05,8.337e-05,0.000127121,0.00041647014,0.011625152,0.22651127,1.3434424e-05,8.6908219e-06,3.1080737e-07,1.1025e-10,0.00022522205,0.0019318662,3.8539264e-09,6.9505569e-09,1.6159749e-08,0.031690849,0.10545895,-0.080630466,-0.017119979,0.16326603,44.445028,40.025651,67.645153,75.630079,-9.8338796,-40.378429,54.750012,-12.263298,9.8377235,38.899543,20.620719,13.649217,44.561144,-6.6208587,-9.5743849,0
-0.0204509,0.109161,0.494231,0.00359827,0.00286465,0.000282308,-4.33e-05,0.001341,0.018299,-6.703e-05,-8.337e-05,-0.000275193,0.00041823931,0.011916124,0.24426428,1.2947547e-05,8.2062196e-06,7.9697807e-08,1.87489e-09,1.798281e-06,0.0003348534,4.4930209e-09,6.9505569e-09,7.5731187e-08,-0.024464698,0.11065296,0.029012617,-0.084213599,0.1241363,8.8427886,33.145954,73.171605,45.823764,26.702826,16.868947,65.886712,-12.953254,-25.216553,54.465244,-9.2055843,11.415135,48.60749,18.802733,12.181875,0
0.0167101,0.113747,0.514309,0.00331019,0.0026671,0.000497715,0.037161,0.004586,0.020078,-0.00028808,-0.00019755,0.000215407,0.00027922744,0.01293838,0.26451375,1.0957358e-05,7.1134224e-06,2.4772022e-07,0.0013809399,2.1031396e-05,0.00040312608,8.2990086e-08,3.9026002e-08,4.6400176e-08,-0.043977282,0.048729338,0.077742705,-0.088192445,0.083872448,-6.7901624,14.760407,47.906361,9.8089118,34.242936,60.945762,36.922405,26.071087,13.117833,60.500071,-7.0106809,-16.216265,68.064734,-11.654499,7.1482344,0
0.0201761,0.113331,0.509752,0.00385482,0.00286465,0.000779718,0.003466,-0.000416,-0.004557,0.00054463,0.00019755,0.000282003,0.00040707501,0.012843916,0.2598471,1.4859637e-05,8.2062196e-06,6.0796016e-07,1.2013156e-05,1.73056e-07,2.0766249e-05,2.9662184e-07,3.9026002e-08,7.9525692e-08,0.027344522,-0.020390789,0.11505245,-0.09893197,-0.080093242,-7.2317634,0.25937865,15.019786,-5.3729626,14.683048,48.925984,4.3687099,31.443618,57.514705,28.979792,30.418988,23.408307,63.434362,5.6652664,-5.9892325,0
0.0201139,0.0932838,0.554488,0.0036653,0.00286465,0.000771228,-6.22e-05,-0.0200472,0.044736,-0.00018952,0,-8.49e-06,0.00040456897,0.0087018673,0.30745694,1.3434424e-05,8.2062196e-06,5.9479263e-07,3.86884e-09,0.00040189023,0.0020013097,3.591783e-08,0,7.20801e-11,-0.028430023,-0.029402119,0.015599325,-0.0049594234,-0.10310469,-3.5165271,-3.720712,-3.4613334,-5.3917047,0.001268743,14.684317,-5.864559,10.188561,41.632179,4.2274712,24.69682,55.115808,31.694197,31.747643,37.412909,0
0.0201139,0.124486,0.537573,0.00353187,0.00286465,0.000771228,0,0.0312022,-0.016915,-0.00013343,0,0,0.00040456897,0.015496764,0.28898473,1.2474106e-05,8.2062196e-06,5.9479263e-07,0,0.00097357728,0.00028611723,1.7803565e-08,0,0,-0.012881154,-0.063187827,0.018857464,0.046757418,-0.020244305,-1.0602419,-2.4562852,-6.1769972,-2.2882157,-3.103489,-3.1022203,-4.0480049,-1.8165541,8.3720071,-2.1326453,6.3601165,31.056937,8.8451177,22.849079,54.596722,0
0.0200268,0.116828,0.562893,0.00326495,0.00300414,0.000771228,-8.71e-05,-0.007658,0.02532,-0.00026692,0.00013949,0,0.00040107272,0.013648782,0.31684853,1.0659899e-05,9.0248571e-06,5.9479263e-07,7.58641e-09,5.8644964e-05,0.0006411024,7.1246286e-08,1.945746e-08,0,-0.022998525,-0.068345904,-0.0074106876,0.017287092,0.036364082,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0
0.0368128,0.136583,0.557374,0.00326495,0.00303531,0.00069958,0.016786,0.019755,-0.005519,0,3.117e-05,-7.1648e-05,0.0013551822,0.018654916,0.31066578,1.0659899e-05,9.2131068e-06,4.8941218e-07,0.0002817698,0.00039026002,3.0459361e-05,0,9.715689e-10,5.1334359e-09,0.015983107,-0.050061596,0.0037706722,0.047358757,-0.022623554,-0.0054756973,-0.18222231,-1.0547662,-0.017473317,-0.49882636,-2.2707424,-0.044707646,-1.1100766,-4.0032972,-0.055500918,-1.1012903,-2.0771444,0.0074774136,1.0348944,8.8376403,0
0.036547,0.0825557,0.571063,0.00271555,0.00345143,0.000622642,-0.0002658,-0.0540273,0.013689,-0.0005494,0.00041612,-7.6938e-05,0.0013356832,0.0068154436,0.32611295,7.3742118e-06,1.1912369e-05,3.8768306e-07,7.064964e-08,0.0029189491,0.00018738872,3.0184036e-07,1.7315585e-07,5.9194558e-09,0.02656681,-0.019546702,-0.0068546037,0.10504926,-0.023377011,0,-0.0054756973,-0.18769801,0,-0.017473317,-0.51629968,0,-0.044707646,-1.1547843,0,-0.055500918,-1.1567913,0,0.0074774136,1.0423718,0
0.0365888,0.105313,0.55109,0.00314578,0.00333568,0.000636128,4.18e-05,0.0227573,-0.019973,0.00043023,-0.00011575,1.3486e-05,0.0013387403,0.011090828,0.30370019,9.8959318e-06,1.1126761e-05,4.0465883e-07,1.74724e-09,0.0005178947,0.00039892073,1.8509785e-07,1.3398062e-08,1.818722e-10,-0.021855679,0.021686394,-0.050188624,0.13522069,0.083277271,0.3363319,0,-0.0054756973,-0.97995338,0,-0.017473317,1.8664935,0,-0.044707646,-2.4948258,0,-0.055500918,3.0341856,0,0.0074774136,0
0.03639,0.124489,0.52093,0.0038438,0.00363748,0.000396381,-0.0001988,0.019176,-0.03016,0.00069802,0.0003018,-0.000239747,0.0013242321,0.015497511,0.27136806,1.4774798e-05,1.3231261e-05,1.571179e-07,3.952144e-08,0.00036771898,0.0009096256,4.8723192e-07,9.108324e-08,5.7478624e-08,-0.058546086,0.063966916,-0.061627014,0.11921902,0.052550729,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
0.0363734,0.0995999,0.530672,0.00319853,0.00368714,0.000300482,-1.66e-05,-0.0248891,0.009742,-0.00064527,4.966e-05,-9.5899e-05,0.0013230242,0.0099201401,0.28161277,1.0230594e-05,1.3595001e-05,9.0289432e-08,2.7556e-10,0.0006194673,9.4906564e-05,4.1637337e-07,2.4661156e-09,9.1966182e-09,-0.051888955,0.062446483,0.047378569,0.14079838,0.050088806,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
0.0219395,0.0852504,0.541189,0.00338573,0.00357325,0.000385272,-0.0144339,-0.0143495,0.010517,0.0001872,-0.00011389,8.479e-05,0.00048134166,0.0072676307,0.29288553,1.1463168e-05,1.2768116e-05,1.4843451e-07,0.00020833747,0.00020590815,0.00011060729,3.504384e-08,1.2970932e-08,7.1893441e-09,-0.099246602,0.018465695,0.039970731,0.10969752,0.039680552,75.335538,0.3363319,0.3363319,-55.385365,-0.97995338,-0.97995338,30.742851,1.8664935,1.8664935,-8.3113246,-2.4948258,-2.4948258,11.148221,3.0341856,3.0341856,0
0.0186251,0.115181,0.532774,0.0032251,0.00351332,0.000311473,-0.0033144,0.0299306,-0.008415,-0.00016063,-5.993e-05,-7.3799e-05,0.00034689435,0.013266663,0.28384814,1.040127e-05,1.2343417e-05,9.701543e-08,1.0985247e-05,0.00089584082,7.0812225e-05,2.5801997e-08,3.5916049e-09,5.4462924e-09,-0.045733132,-0.012612084,0.052359238,0.038167927,0.05689706,100.79111,7.6903848,8.0267167,-13.675603,-15.006936,-15.986889,-3.1155306,20.905128,22.771621,4.4436331,-21.960542,-24.455368,9.2283483,20.722606,23.756792,0
0.00828149,0.134252,0.563274,0.00328021,0.0033854,-2.49628e-05,-0.01034361,0.019071,0.0305,5.511e-05,-0.00012792,-0.0003364358,6.8583077e-05,0.0180236,0.3172776,1.0759778e-05,1.1460933e-05,6.2314138e-10,0.00010699027,0.00036370304,0.00093025,3.0371121e-09,1.6363526e-08,1.1318905e-07,0.015816053,0.032402869,0.048703687,0.042367133,0.051996546,87.932012,27.619502,35.309886,51.111883,-30.544549,-45.551485,0.85453444,22.101022,43.00615,4.4044542,-6.971502,-28.932044,0.52737567,-2.9535262,17.76908,0
0.0100989,0.119617,0.541283,0.00414509,0.00390088,0.000142586,0.00181741,-0.014635,-0.021991,0.00086488,0.00051548,0.0001675488,0.00010198778,0.014308227,0.29298729,1.7181771e-05,1.5216865e-05,2.0330767e-08,3.3029791e-06,0.00021418323,0.00048360408,7.4801741e-07,2.6571963e-07,2.80726e-08,0.041527966,0.06681957,0.021192857,0.023982376,0.081628259,48.16574,40.025651,67.645153,75.628811,-9.8338796,-40.378429,44.561451,-12.263298,9.8377235,14.202723,20.620719,13.649217,12.813501,-6.6208587,-9.5743849,0
0.0141878,0.119814,0.536064,0.00444402,0.00357805,0.000311473,0.0040889,0.000197,-0.005219,0.00029893,-0.00032283,0.000168887,0.00020129367,0.014355395,0.28736461,1.9749314e-05,1.2802442e-05,9.701543e-08,1.6719103e-05,3.8809e-08,2.7237961e-05,8.9359145e-08,1.0421921e-07,2.8522819e-08,0.000839905,0.090539329,0.055644603,-0.054308405,0.07986811,11.299074,33.145954,73.171605,48.927253,26.702826,16.868947,67.703266,-12.953254,-25.216553,48.105127,-9.2055843,11.415135,25.75841,18.802733,12.181875,0
0.0141923,0.119434,0.538716,0.00388571,0.00356917,0.000371366,4.5e-06,-0.00038,0.002652,-0.00055831,-8.88e-06,5.9893e-05,0.00020142138,0.01426448,0.29021493,1.5098742e-05,1.2738974e-05,1.3791271e-07,2.025e-11,1.444e-07,7.033104e-06,3.1171006e-07,7.88544e-11,3.5871714e-09,-0.039455911,0.045640909,0.054195293,-0.018654203,0.021865995,-5.9176185,14.760407,47.906361,11.580828,34.242936,60.945762,39.815625,26.071087,13.117833,61.475925,-7.0106809,-16.216265,60.261989,-11.654499,7.1482344,0
-0.0045232,0.175335,0.544455,0.00368523,0.00346163,7.14749e-05,-0.0187155,0.055901,0.005739,-0.00020048,-0.00010754,-0.0002998911,2.0459338e-05,0.030742362,0.29643125,1.358092e-05,1.1982882e-05,5.1086613e-09,0.00035026994,0.0031249218,3.2936121e-05,4.019223e-08,1.1564852e-08,8.9934672e-08,-0.11371718,-0.0083389726,0.073915755,-0.013042188,-0.033571944,-7.0495411,0.25937865,15.019786,-4.8741363,14.683048,48.925984,5.4787865,31.443618,57.514705,30.081083,30.418988,23.408307,62.399468,5.6652664,-5.9892325,0
-0.0181821,0.0494844,0.60054,0.00395736,0.00357752,0.000311473,-0.0136589,-0.1258506,0.056085,0.00027213,0.00011589,0.0002399981,0.00033058876,0.0024487058,0.36064829,1.5660698e-05,1.2798649e-05,9.701543e-08,0.00018656555,0.015838374,0.0031455272,7.4054737e-08,1.3430492e-08,5.7599088e-08,-0.0079292046,-0.037527955,0.11577741,-0.089121409,-0.069319884,-3.5110514,-3.720712,-3.4613334,-5.3742314,0.001268743,14.684317,-5.8198513,10.188561,41.632179,4.2829721,24.69682,55.115808,31.68672,31.747643,37.412909,0
-0.0268336,0.136711,0.590386,0.0038744,0.00365725,0.000311473,-0.0086515,0.0872266,-0.010154,-8.296e-05,7.973e-05,0,0.00072004209,0.018689898,0.34855563,1.5010975e-05,1.3375478e-05,9.701543e-08,7.4848452e-05,0.0076084797,0.00010310372,6.8823616e-09,6.3568729e-09,0,0.019607653,-0.014806451,0.09765073,0.0062904856,-0.059403108,-1.0602419,-2.4562852,-6.1769972,-2.2882157,-3.103489,-3.1022203,-4.0480049,-1.8165541,8.3720071,-2.1326453,6.3601165,31.056937,8.8451177,22.849079,54.596722,0
-0.00923333,0.0821876,0.581575,0.00417338,0.00338158,0.000311473,0.01760027,-0.0545234,-0.008811,0.00029898,-0.00027567,0,8.5254383e-05,0.0067548016,0.33822948,1.7417101e-05,1.1435083e-05,9.701543e-08,0.0003097695,0.0029728011,7.7633721e-05,8.938904e-08,7.5993949e-08,0,0.0072449144,-0.010887639,0.043402992,-0.02547487,-0.1093805,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0
-0.0270047,0.130669,0.580345,0.00396983,0.00390088,0.000311473,-0.01777137,0.0484814,-0.00123,-0.00020355,0.0005193,0,0.00072925382,0.017074388,0.33680032,1.575955e-05,1.5216865e-05,9.701543e-08,0.00031582159,0.0023504461,1.5129e-06,4.1432603e-08,2.6967249e-07,0,-0.026959907,-0.024959683,0.021714209,-0.023359542,-0.068674624,-0.0054756973,-0.18222231,-1.0547662,-0.017473317,-0.49882636,-2.2707424,-0.044707646,-1.1100766,-4.0032972,-0.055500918,-1.1012903,-2.0771444,0.0074774136,1.0348944,8.8376403,0
-0.027026,0.117142,0.58137,0.00449867,0.00390088,2.63781e-05,-2.13e-05,-0.013527,0.001025,0.00052884,0,-0.0002850949,0.00073040468,0.013722248,0.33799108,2.0238032e-05,1.5216865e-05,6.9580416e-10,4.5369e-10,0.00018297973,1.050625e-06,2.7967175e-07,0,8.1279102e-08,0.037299872,-0.04755852,0.035448144,-0.095685747,-0.077654486,0,-0.0054756973,-0.18769801,0,-0.017473317,-0.51629968,0,-0.044707646,-1.1547843,0,-0.055500918,-1.1567913,0,0.0074774136,1.0423718,0
-0.0269574,0.103021,0.575293,0.00460982,0.00383623,0.000311473,6.86e-05,-0.014121,-0.006077,0.00011115,-6.465e-05,0.0002850949,0.00072670141,0.010613326,0.33096204,2.125044e-05,1.4716661e-05,9.701543e-08,4.70596e-09,0.00019940264,3.6929929e-05,1.2354322e-08,4.1796225e-09,8.1279102e-08,0.085356568,-0.046381141,-0.040083307,-0.023509668,-0.10315686,0,0,-0.0054756973,0,0,-0.017473317,0,0,-0.044707646,0,0,-0.055500918,0,0,0.0074774136,0
-0.0270674,0.15264,0.60438,0.00403299,0.00390088,-3.46612e-05,-0.00011,0.049619,0.029087,-0.00057683,6.465e-05,-0.0003461342,0.00073264414,0.02329897,0.36527518,1.6265008e-05,1.5216865e-05,1.2013988e-09,1.21e-08,0.0024620452,0.00084605357,3.3273285e-07,4.1796225e-09,1.1980888e-07,0.08051621,0.0078666295,-0.047709832,0.021613983,-0.085092332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.035243,0.0691045,0.583908,0.00461424,0.00390088,0.000194249,-0.0081756,-0.0835355,-0.020472,0.00058125,0,0.0002289102,0.001242069,0.0047754319,0.34094855,2.1291211e-05,1.5216865e-05,3.7732674e-08,6.6840435e-05,0.0069781798,0.00041910278,3.3785156e-07,0,5.239988e-08,0.07373107,0.048356191,0.011477735,0.044646599,-0.051627216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0374224,0.122522,0.586564,0.00539193,0.00397191,0.000211017,-0.0021794,0.0534175,0.002656,0.00077769,7.103e-05,1.6768e-05,0.001400436,0.01501164,0.34405733,2.9072909e-05,1.5776069e-05,4.4528174e-08,4.7497844e-06,0.0028534293,7.054336e-06,6.0480174e-07,5.0452609e-09,2.8116582e-10,0.027850264,0.052246545,-0.0067857911,0.040309394,-0.035497874,,,,,,,,,,,,,,,,0
